0.0,0.0,0.0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,3,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
0.0,0.0,1.0,0.0,3,3,2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.187466919297895,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.09418805780857,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.1874669253763956,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0
-1.0,-1.0,-1.0,0.0,3,3,1,3,0.0,0.0,0.0,2.0,0.0,0.0,3.187466919297895,3.0,0.0,0.0,3.0941880578085317,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.09418805780857,3.0,0.0,0.0,3.1874669139782372,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.1874669253763956,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,3.187466925376356,3.0
0.0,-1.0,0.0,-1.0,3,1,3,3,0.0,0.0,3.187466919297895,3.0,0.0,0.0,3.0941880578085317,4.0,0.0,1.0,6.281654971786782,5.0,0.0,0.0,3.09418805780857,3.0,0.0,0.0,3.1874669139782372,4.0,0.0,1.0,6.3749338279565,5.0,0.0,0.0,3.1874669253763956,3.0,1.0,1.0,0.0,3.0,0.0,1.0,6.28165497178682,4.0,1.0,1.0,0.0,2.0,0.0,0.0,3.187466925376356,3.0,0.0,0.0,9.46912190248282,4.0
0.0,0.0,0.0,0.0,3,4,3,0,0.0,0.0,3.0941880578085317,4.0,0.0,1.0,6.281654971786782,5.0,0.0,0.0,6.3749338332761445,6.0,0.0,0.0,3.1874669139782372,4.0,0.0,1.0,6.3749338279565,5.0,0.0,1.0,3.09418805780857,6.0,1.0,1.0,0.0,3.0,0.0,1.0,6.28165497178682,4.0,0.0,0.0,6.374933839354647,5.0,0.0,0.0,3.187466925376356,3.0,0.0,0.0,9.46912190248282,4.0,0.0,1.0,3.09418805780857,5.0
-1.0,0.0,-1.0,0.0,3,4,3,4,0.0,1.0,6.281654971786782,5.0,0.0,0.0,6.3749338332761445,6.0,0.0,0.0,0.0,7.0,0.0,1.0,6.3749338279565,5.0,0.0,1.0,3.09418805780857,6.0,0.0,0.0,0.0,7.0,0.0,1.0,6.28165497178682,4.0,0.0,0.0,6.374933839354647,5.0,0.0,0.0,0.0,6.0,0.0,0.0,9.46912190248282,4.0,0.0,1.0,3.09418805780857,5.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0,4,2,4,0.0,0.0,6.3749338332761445,6.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0941880578085317,8.0,0.0,1.0,3.09418805780857,6.0,0.0,0.0,0.0,7.0,0.0,0.0,6.3749338279565,8.0,0.0,0.0,6.374933839354647,5.0,0.0,0.0,0.0,6.0,0.0,1.0,3.09418805780857,7.0,0.0,1.0,3.09418805780857,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.374933844674251,7.0
0.0,-1.0,-1.0,0.0,3,4,2,4,0.0,0.0,0.0,7.0,0.0,1.0,3.0941880578085317,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,6.3749338279565,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,1.0,3.09418805780857,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,6.374933844674251,7.0,0.0,0.0,0.0,8.0
0.0,0.0,-1.0,-1.0,3,2,1,4,0.0,1.0,3.0941880578085317,8.0,0.0,0.0,0.0,9.0,0.0,0.0,6.281654971786782,10.0,0.0,0.0,6.3749338279565,8.0,0.0,0.0,0.0,9.0,0.0,1.0,3.1874669139782372,10.0,0.0,1.0,3.09418805780857,7.0,0.0,0.0,0.0,8.0,0.0,1.0,3.1874669139782505,9.0,0.0,0.0,6.374933844674251,7.0,0.0,0.0,0.0,8.0,0.0,0.0,6.281654983184926,9.0
-1.0,-1.0,0.0,0.0,3,2,3,4,0.0,0.0,0.0,9.0,0.0,0.0,6.281654971786782,10.0,0.0,0.0,6.2816549771064265,11.0,0.0,0.0,0.0,9.0,0.0,1.0,3.1874669139782372,10.0,0.0,0.0,6.281654971786807,11.0,0.0,0.0,0.0,8.0,0.0,1.0,3.1874669139782505,9.0,0.0,1.0,3.1874669253763956,10.0,0.0,0.0,0.0,8.0,0.0,0.0,6.281654983184926,9.0,0.0,1.0,3.187466925376356,10.0
0.0,0.0,0.0,0.0,0,0,3,4,0.0,0.0,6.281654971786782,10.0,0.0,0.0,6.2816549771064265,11.0,0.0,1.0,3.1874669139782505,12.0,0.0,1.0,3.1874669139782372,10.0,0.0,0.0,6.281654971786807,11.0,0.0,1.0,3.187466913978263,12.0,0.0,1.0,3.1874669139782505,9.0,0.0,1.0,3.1874669253763956,10.0,0.0,0.0,6.28165497178682,11.0,0.0,0.0,6.281654983184926,9.0,0.0,1.0,3.187466925376356,10.0,0.0,0.0,6.281654977106465,11.0
0.0,0.0,1.0,0.0,2,3,3,4,0.0,0.0,6.2816549771064265,11.0,0.0,1.0,3.1874669139782505,12.0,0.0,0.0,0.0,13.0,0.0,0.0,6.281654971786807,11.0,0.0,1.0,3.187466913978263,12.0,0.0,0.0,0.0,13.0,0.0,1.0,3.1874669253763956,10.0,0.0,0.0,6.28165497178682,11.0,0.0,0.0,0.0,12.0,0.0,1.0,3.187466925376356,10.0,0.0,0.0,6.281654977106465,11.0,0.0,0.0,0.0,12.0
-1.0,0.0,0.0,-1.0,2,3,4,4,0.0,1.0,3.1874669139782505,12.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0941880578085317,14.0,0.0,1.0,3.187466913978263,12.0,0.0,0.0,0.0,13.0,0.0,0.0,3.1874669139782372,14.0,0.0,0.0,6.28165497178682,11.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,12.0,0.0,0.0,6.281654977106465,11.0,0.0,0.0,0.0,12.0,0.0,0.0,3.187466925376356,13.0
0.0,1.0,0.0,0.0,4,3,4,4,0.0,0.0,0.0,13.0,0.0,0.0,3.0941880578085317,14.0,0.0,1.0,3.187466919297895,15.0,0.0,0.0,0.0,13.0,0.0,0.0,3.1874669139782372,14.0,0.0,0.0,6.281654971786833,15.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,12.0,0.0,0.0,6.281654983184965,13.0,0.0,0.0,0.0,12.0,0.0,0.0,3.187466925376356,13.0,0.0,1.0,3.187466919297895,14.0
0.0,0.0,0.0,0.0,4,4,4,4,0.0,0.0,3.0941880578085317,14.0,0.0,1.0,3.187466919297895,15.0,0.0,0.0,3.1874669139782505,16.0,0.0,0.0,3.1874669139782372,14.0,0.0,0.0,6.281654971786833,15.0,1.0,1.0,0.0,15.0,1.0,1.0,0.0,12.0,0.0,0.0,6.281654983184965,13.0,0.0,0.0,3.1874669139782505,14.0,0.0,0.0,3.187466925376356,13.0,0.0,1.0,3.187466919297895,14.0,0.0,0.0,3.09418805780857,15.0
0.0,0.0,1.0,0.0,4,4,4,4,0.0,1.0,3.187466919297895,15.0,0.0,0.0,3.1874669139782505,16.0,0.0,0.0,0.0,17.0,0.0,0.0,6.281654971786833,15.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,6.281654983184965,13.0,0.0,0.0,3.1874669139782505,14.0,0.0,0.0,0.0,15.0,0.0,1.0,3.187466919297895,14.0,0.0,0.0,3.09418805780857,15.0,0.0,0.0,0.0,16.0
-1.0,0.0,0.0,-1.0,4,4,4,4,0.0,0.0,3.1874669139782505,16.0,0.0,0.0,0.0,17.0,0.0,0.0,3.0941880578085317,18.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,3.1874669139782372,17.0,0.0,0.0,3.1874669139782505,14.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,15.0,0.0,0.0,3.09418805780857,15.0,0.0,0.0,0.0,16.0,0.0,0.0,3.187466925376356,17.0
0.0,1.0,0.0,0.0,2,4,4,2,0.0,0.0,0.0,17.0,0.0,0.0,3.0941880578085317,18.0,0.0,1.0,3.187466919297895,19.0,0.0,0.0,0.0,16.0,0.0,0.0,3.1874669139782372,17.0,0.0,0.0,6.281654971786833,18.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,15.0,0.0,0.0,6.281654983184965,16.0,0.0,0.0,0.0,16.0,0.0,0.0,3.187466925376356,17.0,0.0,1.0,3.187466919297895,18.0
-1.0,0.0,0.0,-1.0,2,0,4,2,0.0,0.0,3.0941880578085317,18.0,0.0,1.0,3.187466919297895,19.0,0.0,0.0,3.1874669139782505,20.0,0.0,0.0,3.1874669139782372,17.0,0.0,0.0,6.281654971786833,18.0,1.0,1.0,0.0,18.0,1.0,1.0,0.0,15.0,0.0,0.0,6.281654983184965,16.0,0.0,0.0,3.1874669139782505,17.0,0.0,0.0,3.187466925376356,17.0,0.0,1.0,3.187466919297895,18.0,0.0,0.0,3.09418805780857,19.0
0.0,0.0,1.0,0.0,3,0,4,3,0.0,1.0,3.187466919297895,19.0,0.0,0.0,3.1874669139782505,20.0,0.0,1.0,3.187466919297895,21.0,0.0,0.0,6.281654971786833,18.0,1.0,1.0,0.0,18.0,0.0,0.0,6.281654971786833,19.0,0.0,0.0,6.281654983184965,16.0,0.0,0.0,3.1874669139782505,17.0,0.0,0.0,6.281654983184965,18.0,0.0,1.0,3.187466919297895,18.0,0.0,0.0,3.09418805780857,19.0,0.0,1.0,3.187466919297895,20.0
0.0,0.0,1.0,0.0,3,3,1,3,0.0,0.0,3.1874669139782505,20.0,0.0,1.0,3.187466919297895,21.0,0.0,0.0,3.0941880578085317,22.0,1.0,1.0,0.0,18.0,0.0,0.0,6.281654971786833,19.0,0.0,0.0,3.1874669139782372,20.0,0.0,0.0,3.1874669139782505,17.0,0.0,0.0,6.281654983184965,18.0,1.0,1.0,0.0,18.0,0.0,0.0,3.09418805780857,19.0,0.0,1.0,3.187466919297895,20.0,0.0,0.0,3.187466925376356,21.0
-1.0,0.0,0.0,-1.0,3,3,0,3,0.0,1.0,3.187466919297895,21.0,0.0,0.0,3.0941880578085317,22.0,0.0,0.0,3.0941880578085317,23.0,0.0,0.0,6.281654971786833,19.0,0.0,0.0,3.1874669139782372,20.0,0.0,0.0,3.1874669139782372,21.0,0.0,0.0,6.281654983184965,18.0,1.0,1.0,0.0,18.0,1.0,1.0,0.0,18.0,0.0,1.0,3.187466919297895,20.0,0.0,0.0,3.187466925376356,21.0,0.0,0.0,3.187466925376356,22.0
